,ID1,Topic1,ID2,Topic2,Count
18005,156352,paulus,152591,nirajan,23.0
18006,156352,paulus,153316,sftp,17.0
18007,156352,paulus,153320,filtering,9.0
18010,156352,paulus,156226,2017,1392.0
18011,156352,paulus,156235,cto,659.0
18012,156352,paulus,156236,i’m,232.0
18013,156352,paulus,156242,shrestha,152.0
18014,156352,paulus,156243,don’t,273.0
18016,156352,paulus,156246,aws,50.0
18017,156352,paulus,156249,feb,111.0
18022,156352,paulus,156266,1st,86.0
18023,156352,paulus,156269,json,31.0
18024,156352,paulus,156296,incontact,1576.0
18026,156352,paulus,156328,etan,273.0
18027,156352,paulus,156332,westover,41.0
18029,156352,paulus,156345,justin mcdonald,3638.0
18030,156352,paulus,156346,ftp site,8.0
18031,156352,paulus,156348,st cloud mn,51.0
18032,156352,paulus,156351,rowell,1681.0
18033,156352,paulus,156352,paulus,587.0
18034,156352,paulus,156359,tcpa,6.0
18035,156352,paulus,156363,isakov,224.0
18037,156352,paulus,156375,callback,35.0
18038,156352,paulus,156386,andrew weiss,50.0
18039,156352,paulus,156405,crowder,17.0
18040,156352,paulus,156412,monit,36.0
18042,156352,paulus,156422,bhishma,7.0
18043,156352,paulus,156424,schaumburg,21.0
18044,156352,paulus,156425,273,22.0
18046,156352,paulus,156430,lookup,47.0
18047,156352,paulus,156439,dialer,3553.0
18048,156352,paulus,156440,office 365,10.0
18049,156352,paulus,156442,stat,9.0
18050,156352,paulus,156443,westy,14.0
18051,156352,paulus,156447,bryon,7.0
18053,156352,paulus,156462,954,147.0
18054,156352,paulus,156463,867,147.0
18055,156352,paulus,156464,6800,147.0
18056,156352,paulus,156465,sabath,2228.0
18057,156352,paulus,156466,andrew goldberg,293.0
18058,156352,paulus,156467,jason edwards,242.0
18059,156352,paulus,156468,kicked out,239.0
18060,156352,paulus,156475,mcdonald,104.0
18061,156352,paulus,156499,reierson,66.0
18062,156352,paulus,156547,utm source,17.0
18063,156352,paulus,156548,utm medium,16.0
18064,156352,paulus,156549,utm campaign,16.0
18065,156352,paulus,156550,utm content,16.0
18066,156352,paulus,156551,utm term,16.0
18067,156352,paulus,156577,timeouts,19.0
18068,156352,paulus,156578,bsc,12.0
18069,156352,paulus,156579,uwo,27.0
18073,156352,paulus,156607,synch,6.0
18074,156352,paulus,156611,tcp connection,58.0
18075,156352,paulus,156622,dob,19.0
18076,156352,paulus,156630,referrer,15.0
18077,156352,paulus,156633,hii,20.0
18078,156352,paulus,156700,o'hair,12.0
18080,156352,paulus,156811,hyman,21.0
18081,156352,paulus,156830,dec,12.0
18082,156352,paulus,156833,ssn,32.0
18086,156352,paulus,157629,april 2nd,20.0
18087,156352,paulus,158262,database,99.0
18088,156352,paulus,158295,fwd,19.0
18090,156352,paulus,158334,Bryan Starbuck,503.0
18091,156352,paulus,158462,entered,16.0
18092,156352,paulus,158780,firewall,14.0
18093,156352,paulus,158792,starbuck,2667.0
18096,156355,zendesk,136145,delivered,6.0
18105,156355,zendesk,156355,zendesk,6.0
18108,156355,zendesk,158792,starbuck,7.0
18112,156359,tcpa,136173,skype,9.0
18114,156359,tcpa,136218,feedback,6.0
18118,156359,tcpa,136324,deployed,8.0
18120,156359,tcpa,136389,2016,108.0
18122,156359,tcpa,136566,shapiro,6.0
18129,156359,tcpa,137202,clicking,21.0
18130,156359,tcpa,137361,dnc,7.0
18140,156359,tcpa,141774,2nd half,77.0
18142,156359,tcpa,142871,september 30,6.0
18146,156359,tcpa,143414,invision,11.0
18147,156359,tcpa,143483,june 1st,6.0
18148,156359,tcpa,145452,eng,76.0
18149,156359,tcpa,146132,july 27,6.0
18150,156359,tcpa,148510,may 2nd,10.0
18155,156359,tcpa,156226,2017,8.0
18156,156359,tcpa,156235,cto,12.0
18157,156359,tcpa,156236,i’m,14.0
18158,156359,tcpa,156242,shrestha,78.0
18162,156359,tcpa,156249,feb,51.0
18165,156359,tcpa,156269,json,25.0
18166,156359,tcpa,156328,etan,11.0
18168,156359,tcpa,156351,rowell,11.0
18169,156359,tcpa,156352,paulus,6.0
18170,156359,tcpa,156359,tcpa,21.0
18172,156359,tcpa,156386,andrew weiss,21.0
18179,156359,tcpa,158262,database,6.0
18180,156359,tcpa,158334,Bryan Starbuck,8.0
18181,156359,tcpa,158792,starbuck,88.0
18182,156363,isakov,136181,having,56.0
18184,156363,isakov,136352,i'd,83.0
18185,156363,isakov,136389,2016,376.0
18187,156363,isakov,136716,btw,30.0
18188,156363,isakov,137070,100,34.0
18190,156363,isakov,140756,march 11,106.0
18191,156363,isakov,141181,functionality,34.0
18193,156363,isakov,141503,experimenting,34.0
18198,156363,isakov,147757,extracting,34.0
18199,156363,isakov,148722,110,34.0
18201,156363,isakov,156236,i’m,80.0
18202,156363,isakov,156243,don’t,137.0
18204,156363,isakov,156261,postgres,6.0
18205,156363,isakov,156296,incontact,72.0
18207,156363,isakov,156351,rowell,230.0
18208,156363,isakov,156352,paulus,224.0
18209,156363,isakov,156363,isakov,45.0
18211,156363,isakov,158262,database,108.0
18212,156363,isakov,158334,Bryan Starbuck,41.0
18213,156363,isakov,158792,starbuck,170.0
18222,156365,defaulted,136389,2016,49.0
18224,156365,defaulted,136566,shapiro,6.0
18226,156365,defaulted,137202,clicking,9.0
18232,156365,defaulted,140451,gagan,6.0
18236,156365,defaulted,141774,2nd half,11.0
18242,156365,defaulted,145452,eng,39.0
18247,156365,defaulted,156226,2017,8.0
18250,156365,defaulted,156242,shrestha,57.0
18253,156365,defaulted,156249,feb,20.0
18255,156365,defaulted,156266,1st,32.0
18256,156365,defaulted,156269,json,11.0
18258,156365,defaulted,156328,etan,6.0
18263,156365,defaulted,156365,defaulted,6.0
18265,156365,defaulted,156830,dec,12.0
18269,156365,defaulted,158792,starbuck,53.0
18270,156375,callback,136091,honeybadger,16.0
18271,156375,callback,136114,adding,12.0
18272,156375,callback,136119,fyi,16.0
18276,156375,callback,136173,skype,46.0
18280,156375,callback,136257,devkota,26.0
18281,156375,callback,136275,saroj,294.0
18283,156375,callback,136304,maharjan,113.0
18285,156375,callback,136389,2016,7.0
18287,156375,callback,136566,shapiro,44.0
18288,156375,callback,136654,200,8.0
18291,156375,callback,136879,pokharel,6.0
18292,156375,callback,137139,nov,19.0
18294,156375,callback,137427,1.5,6.0
18297,156375,callback,138138,may 18,7.0
18299,156375,callback,139147,san francisco ca,182.0
18301,156375,callback,139369,august 25,24.0
18302,156375,callback,139609,aug 24,48.0
18303,156375,callback,140451,gagan,8.0
18304,156375,callback,140565,248,56.0
18306,156375,callback,140624,google docs,8.0
18307,156375,callback,140674,535,71.0
18310,156375,callback,141183,ios,10.0
18311,156375,callback,141202,aug 25,212.0
18313,156375,callback,141774,2nd half,19.0
18315,156375,callback,142604,hellosign,13.0
18316,156375,callback,142622,timestamp,16.0
18318,156375,callback,142939,callbacks,127.0
18322,156375,callback,143483,june 1st,42.0
18323,156375,callback,145452,eng,81.0
18325,156375,callback,148510,may 2nd,41.0
18327,156375,callback,151417,bioinformatics,6.0
18328,156375,callback,152222,aug 22,16.0
18329,156375,callback,152591,nirajan,6.0
18330,156375,callback,156226,2017,272.0
18333,156375,callback,156235,cto,14.0
18334,156375,callback,156236,i’m,7.0
18335,156375,callback,156242,shrestha,12.0
18336,156375,callback,156243,don’t,17.0
18338,156375,callback,156266,1st,28.0
18339,156375,callback,156269,json,10.0
18340,156375,callback,156296,incontact,17.0
18341,156375,callback,156328,etan,53.0
18342,156375,callback,156345,justin mcdonald,22.0
18343,156375,callback,156351,rowell,38.0
18344,156375,callback,156352,paulus,35.0
18346,156375,callback,156375,callback,44.0
18347,156375,callback,156430,lookup,17.0
18348,156375,callback,156439,dialer,7.0
18349,156375,callback,156447,bryon,239.0
18350,156375,callback,156448,the callback,31.0
18351,156375,callback,156475,mcdonald,20.0
18353,156375,callback,156578,bsc,6.0
18354,156375,callback,156579,uwo,6.0
18358,156375,callback,158334,Bryan Starbuck,19.0
18359,156375,callback,158462,entered,8.0
18360,156375,callback,158792,starbuck,51.0
18362,156386,andrew weiss,136173,skype,67.0
18365,156386,andrew weiss,136240,let's,6.0
18366,156386,andrew weiss,136257,devkota,9.0
18367,156386,andrew weiss,136324,deployed,14.0
18368,156386,andrew weiss,136335,2015,6.0
18369,156386,andrew weiss,136388,iphone,6.0
18370,156386,andrew weiss,136389,2016,152.0
18371,156386,andrew weiss,136506,networking,12.0
18374,156386,andrew weiss,136716,btw,6.0
18375,156386,andrew weiss,137143,9am,7.0
18376,156386,andrew weiss,137202,clicking,7.0
18380,156386,andrew weiss,138982,december 15,29.0
18381,156386,andrew weiss,139429,june 26,43.0
18382,156386,andrew weiss,140451,gagan,6.0
18383,156386,andrew weiss,141183,ios,16.0
18385,156386,andrew weiss,142185,dns,12.0
18391,156386,andrew weiss,147395,src,8.0
18392,156386,andrew weiss,149935,scoreboard,36.0
18393,156386,andrew weiss,152149,aug 17,9.0
18395,156386,andrew weiss,156226,2017,103.0
18398,156386,andrew weiss,156235,cto,35.0
18399,156386,andrew weiss,156236,i’m,9.0
18401,156386,andrew weiss,156243,don’t,7.0
18403,156386,andrew weiss,156296,incontact,6.0
18404,156386,andrew weiss,156332,westover,17.0
18406,156386,andrew weiss,156345,justin mcdonald,26.0
18407,156386,andrew weiss,156351,rowell,59.0
18408,156386,andrew weiss,156352,paulus,50.0
18409,156386,andrew weiss,156359,tcpa,21.0
18410,156386,andrew weiss,156386,andrew weiss,54.0
18413,156386,andrew weiss,156465,sabath,28.0
18414,156386,andrew weiss,156499,reierson,9.0
18417,156386,andrew weiss,156633,hii,6.0
18419,156386,andrew weiss,158334,Bryan Starbuck,32.0
18420,156386,andrew weiss,158471,lte,6.0
18421,156386,andrew weiss,158780,firewall,23.0
18422,156386,andrew weiss,158792,starbuck,120.0
18435,156405,crowder,144195,july 28,12.0
18436,156405,crowder,156226,2017,30.0
18440,156405,crowder,156328,etan,8.0
18443,156405,crowder,156351,rowell,27.0
18444,156405,crowder,156352,paulus,17.0
18445,156405,crowder,156405,crowder,9.0
18450,156405,crowder,158334,Bryan Starbuck,9.0
18451,156405,crowder,158792,starbuck,12.0
18455,156412,monit,136218,feedback,10.0
18456,156412,monit,136228,config,13.0
18459,156412,monit,136257,devkota,91.0
18470,156412,monit,137553,april 1st,56.0
18472,156412,monit,140451,gagan,7.0
18474,156412,monit,141149,realtime,8.0
18477,156412,monit,141236,may 30,36.0
18481,156412,monit,143220,clicked,23.0
18483,156412,monit,145452,eng,205.0
18488,156412,monit,156175,bellevue,8.0
18489,156412,monit,156226,2017,188.0
18490,156412,monit,156235,cto,17.0
18491,156412,monit,156236,i’m,17.0
18492,156412,monit,156242,shrestha,10.0
18493,156412,monit,156246,aws,19.0
18495,156412,monit,156266,1st,196.0
18499,156412,monit,156345,justin mcdonald,40.0
18500,156412,monit,156351,rowell,26.0
18501,156412,monit,156352,paulus,36.0
18502,156412,monit,156412,monit,48.0
18505,156412,monit,156475,mcdonald,22.0
18507,156412,monit,156611,tcp connection,8.0
18509,156412,monit,156830,dec,16.0
18510,156412,monit,157335,ambari,67.0
18511,156412,monit,158262,database,8.0
18513,156412,monit,158792,starbuck,53.0
18518,156416,june 29,136389,2016,7.0
18521,156416,june 29,136566,shapiro,26.0
18523,156416,june 29,140451,gagan,8.0
18529,156416,june 29,142180,postgresql,6.0
18530,156416,june 29,142622,timestamp,8.0
18532,156416,june 29,156226,2017,38.0
18534,156416,june 29,156235,cto,8.0
18535,156416,june 29,156236,i’m,12.0
18537,156416,june 29,156243,don’t,13.0
18539,156416,june 29,156269,json,6.0
18540,156416,june 29,156328,etan,31.0
18541,156416,june 29,156332,westover,9.0
18542,156416,june 29,156345,justin mcdonald,17.0
18545,156416,june 29,156416,june 29,11.0
18547,156416,june 29,156499,reierson,16.0
18553,156416,june 29,158334,Bryan Starbuck,8.0
18555,156416,june 29,158792,starbuck,36.0
18558,156417,whitepages,136226,linkedin,19.0
18559,156417,whitepages,136257,devkota,44.0
18560,156417,whitepages,136389,2016,166.0
18563,156417,whitepages,141183,ios,17.0
18566,156417,whitepages,143523,may 16,105.0
18570,156417,whitepages,156235,cto,46.0
18571,156417,whitepages,156236,i’m,14.0
18574,156417,whitepages,156351,rowell,64.0
18575,156417,whitepages,156417,whitepages,21.0
18577,156417,whitepages,158295,fwd,15.0
18578,156417,whitepages,158334,Bryan Starbuck,20.0
18579,156417,whitepages,158792,starbuck,117.0
18580,156417,whitepages,158793,roshan,9.0
18588,156422,bhishma,136257,devkota,21.0
18590,156422,bhishma,136276,uploaded,17.0
18594,156422,bhishma,136509,1996,20.0
18595,156422,bhishma,136566,shapiro,16.0
18596,156422,bhishma,136821,pokhrel,7.0
18597,156422,bhishma,136879,pokharel,10.0
18599,156422,bhishma,137361,dnc,21.0
18601,156422,bhishma,137553,april 1st,30.0
18602,156422,bhishma,137623,oct,37.0
18605,156422,bhishma,138536,october 31,7.0
18607,156422,bhishma,139809,lamichhane,56.0
18608,156422,bhishma,140451,gagan,7.0
18611,156422,bhishma,141264,847,20.0
18614,156422,bhishma,141774,2nd half,10.0
18616,156422,bhishma,142604,hellosign,6.0
18618,156422,bhishma,142995,timezone,62.0
18620,156422,bhishma,143483,june 1st,35.0
18621,156422,bhishma,145452,eng,80.0
18622,156422,bhishma,148510,may 2nd,32.0
18623,156422,bhishma,149586,ftp server,16.0
18624,156422,bhishma,150019,ftp,18.0
18627,156422,bhishma,152591,nirajan,10.0
18628,156422,bhishma,153316,sftp,16.0
18629,156422,bhishma,156226,2017,130.0
18632,156422,bhishma,156235,cto,34.0
18634,156422,bhishma,156242,shrestha,17.0
18636,156422,bhishma,156266,1st,24.0
18637,156422,bhishma,156296,incontact,28.0
18638,156422,bhishma,156328,etan,12.0
18639,156422,bhishma,156332,westover,35.0
18641,156422,bhishma,156351,rowell,31.0
18642,156422,bhishma,156352,paulus,7.0
18643,156422,bhishma,156422,bhishma,41.0
18644,156422,bhishma,156424,schaumburg,20.0
18645,156422,bhishma,156425,273,20.0
18649,156422,bhishma,156442,stat,9.0
18653,156422,bhishma,156499,reierson,16.0
18658,156422,bhishma,158334,Bryan Starbuck,23.0
18660,156422,bhishma,158792,starbuck,85.0
18662,156424,schaumburg,136162,css,9.0
18663,156424,schaumburg,136173,skype,6.0
18666,156424,schaumburg,136276,uploaded,8.0
18668,156424,schaumburg,136389,2016,42.0
18669,156424,schaumburg,136509,1996,31.0
18670,156424,schaumburg,136520,ext,9.0
18671,156424,schaumburg,136566,shapiro,13.0
18672,156424,schaumburg,136685,175,6.0
18679,156424,schaumburg,138264,encrypted,42.0
18686,156424,schaumburg,140451,gagan,7.0
18687,156424,schaumburg,140508,october 26,6.0
18690,156424,schaumburg,141264,847,31.0
18691,156424,schaumburg,141296,handoff,9.0
18692,156424,schaumburg,142976,dropdown,6.0
18694,156424,schaumburg,143712,june 22,6.0
18696,156424,schaumburg,149586,ftp server,17.0
18697,156424,schaumburg,150019,ftp,27.0
18699,156424,schaumburg,153316,sftp,11.0
18700,156424,schaumburg,156226,2017,69.0
18701,156424,schaumburg,156235,cto,27.0
18702,156424,schaumburg,156236,i’m,8.0
18703,156424,schaumburg,156242,shrestha,7.0
18704,156424,schaumburg,156243,don’t,6.0
18706,156424,schaumburg,156328,etan,32.0
18707,156424,schaumburg,156332,westover,14.0
18709,156424,schaumburg,156345,justin mcdonald,6.0
18711,156424,schaumburg,156351,rowell,45.0
18712,156424,schaumburg,156352,paulus,21.0
18714,156424,schaumburg,156422,bhishma,20.0
18715,156424,schaumburg,156424,schaumburg,15.0
18716,156424,schaumburg,156425,273,31.0
18719,156424,schaumburg,156499,reierson,10.0
18724,156424,schaumburg,156811,hyman,12.0
18725,156424,schaumburg,156833,ssn,12.0
18728,156424,schaumburg,158334,Bryan Starbuck,12.0
18730,156424,schaumburg,158792,starbuck,66.0
18732,156425,273,136162,css,9.0
18733,156425,273,136173,skype,6.0
18739,156425,273,136276,uploaded,8.0
18743,156425,273,136389,2016,42.0
18744,156425,273,136509,1996,31.0
18745,156425,273,136520,ext,9.0
18746,156425,273,136566,shapiro,13.0
18747,156425,273,136685,175,6.0
18757,156425,273,138264,encrypted,42.0
18764,156425,273,140451,gagan,7.0
18765,156425,273,140508,october 26,6.0
18768,156425,273,141264,847,31.0
18769,156425,273,141296,handoff,9.0
18770,156425,273,142976,dropdown,6.0
18773,156425,273,143712,june 22,6.0
18775,156425,273,149586,ftp server,18.0
18776,156425,273,150019,ftp,31.0
18778,156425,273,153316,sftp,12.0
18779,156425,273,156226,2017,130.0
18780,156425,273,156235,cto,33.0
18781,156425,273,156236,i’m,9.0
18782,156425,273,156242,shrestha,7.0
18783,156425,273,156243,don’t,12.0
18785,156425,273,156328,etan,32.0
18786,156425,273,156332,westover,14.0
18788,156425,273,156345,justin mcdonald,6.0
18790,156425,273,156351,rowell,78.0
18791,156425,273,156352,paulus,22.0
18793,156425,273,156422,bhishma,20.0
18794,156425,273,156424,schaumburg,31.0
18795,156425,273,156425,273,21.0
18798,156425,273,156499,reierson,11.0
18803,156425,273,156811,hyman,13.0
18804,156425,273,156833,ssn,12.0
18807,156425,273,158334,Bryan Starbuck,18.0
18809,156425,273,158792,starbuck,79.0
18811,156429,messed up,136142,facebook,10.0
18815,156429,messed up,136275,saroj,14.0
18816,156429,messed up,136304,maharjan,6.0
18817,156429,messed up,136389,2016,7.0
18822,156429,messed up,139147,san francisco ca,7.0
18829,156429,messed up,141718,the ceo,9.0
18830,156429,messed up,142185,dns,7.0
18831,156429,messed up,142642,february 15,6.0
18834,156429,messed up,143483,june 1st,18.0
18835,156429,messed up,143565,may 10,10.0
18837,156429,messed up,156226,2017,20.0
18840,156429,messed up,156242,shrestha,8.0
18842,156429,messed up,156246,aws,9.0
18851,156429,messed up,156429,messed up,9.0
18853,156429,messed up,156447,bryon,7.0
18857,156429,messed up,158334,Bryan Starbuck,7.0
18858,156429,messed up,158792,starbuck,22.0
18864,156430,lookup,136173,skype,7.0
18868,156430,lookup,136257,devkota,42.0
18869,156430,lookup,136275,saroj,52.0
18871,156430,lookup,136304,maharjan,19.0
18875,156430,lookup,136566,shapiro,29.0
18877,156430,lookup,136809,sql,19.0
18878,156430,lookup,136821,pokhrel,11.0
18879,156430,lookup,136879,pokharel,6.0
18880,156430,lookup,137139,nov,18.0
18883,156430,lookup,137202,clicking,9.0
18886,156430,lookup,137862,may 1st,19.0
18887,156430,lookup,137975,183,28.0
18889,156430,lookup,139147,san francisco ca,30.0
18893,156430,lookup,139609,aug 24,9.0
18896,156430,lookup,140565,248,10.0
18897,156430,lookup,140674,535,12.0
18899,156430,lookup,141202,aug 25,29.0
18900,156430,lookup,141236,may 30,36.0
18902,156430,lookup,141554,ids,6.0
18903,156430,lookup,141774,2nd half,63.0
18907,156430,lookup,142874,crm,14.0
18908,156430,lookup,142939,callbacks,22.0
18911,156430,lookup,143483,june 1st,34.0
18912,156430,lookup,145235,security,8.0
18913,156430,lookup,145452,eng,206.0
18916,156430,lookup,148510,may 2nd,59.0
18921,156430,lookup,152591,nirajan,6.0
18923,156430,lookup,156226,2017,118.0
18926,156430,lookup,156235,cto,19.0
18927,156430,lookup,156236,i’m,10.0
18928,156430,lookup,156242,shrestha,10.0
18931,156430,lookup,156246,aws,6.0
